pid,block,cond,keypress,rt,acc
66a951b14b7efb731d95dcbd,3,novel,q,0.463,0
66a951b14b7efb731d95dcbd,3,novel,q,0.4026,0
66a951b14b7efb731d95dcbd,3,novel,q,0.4012,0
66a951b14b7efb731d95dcbd,3,novel,q,0.5224,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.4131,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.4078,1
66a951b14b7efb731d95dcbd,3,novel,q,0.4099,0
66a951b14b7efb731d95dcbd,3,novel,q,0.4402,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5745,1
66a951b14b7efb731d95dcbd,3,novel,q,0.5118,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5048,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5614,1
66a951b14b7efb731d95dcbd,3,novel,q,0.5261,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5782,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5091,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.4412,1
66a951b14b7efb731d95dcbd,3,novel,q,0.6105,0
66a951b14b7efb731d95dcbd,3,novel,p,0.7733,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.6053,1
66a951b14b7efb731d95dcbd,3,novel,p,0.8052,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.6711,1
66a951b14b7efb731d95dcbd,3,familiar,p,0.9121,0
66a951b14b7efb731d95dcbd,3,novel,p,0.8523,1
66a951b14b7efb731d95dcbd,3,novel,q,0.7659,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.6461,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5907,1
66a951b14b7efb731d95dcbd,3,novel,p,0.8669,1
66a951b14b7efb731d95dcbd,3,novel,q,0.6633,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.6675,1
66a951b14b7efb731d95dcbd,3,novel,q,0.5302,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.7314,1
66a951b14b7efb731d95dcbd,3,novel,q,0.5778,0
66a951b14b7efb731d95dcbd,3,novel,q,0.6965,0
66a951b14b7efb731d95dcbd,3,novel,p,0.8921,1
66a951b14b7efb731d95dcbd,3,novel,p,0.9199,1
66a951b14b7efb731d95dcbd,3,novel,q,0.9431,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.6903,1
66a951b14b7efb731d95dcbd,3,novel,p,1.0024,1
66a951b14b7efb731d95dcbd,3,novel,p,0.8613,1
66a951b14b7efb731d95dcbd,3,novel,q,0.627,0
66a951b14b7efb731d95dcbd,3,novel,q,0.5655,0
66a951b14b7efb731d95dcbd,3,novel,q,0.5092,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.7984,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5891,1
66a951b14b7efb731d95dcbd,3,novel,q,0.4919,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5865,1
66a951b14b7efb731d95dcbd,3,novel,q,0.6453,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5785,1
66a951b14b7efb731d95dcbd,3,novel,q,0.7902,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.7521,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5656,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5095,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.6455,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5416,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5817,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5248,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5642,1
66a951b14b7efb731d95dcbd,3,familiar,q,0.5542,1
66a951b14b7efb731d95dcbd,3,novel,q,0.5802,0
66a951b14b7efb731d95dcbd,3,familiar,q,0.5518,1
66d035e529e80315f590ecce,1,novel,p,0.9432,1
66d035e529e80315f590ecce,1,familiar,q,0.8829,1
66d035e529e80315f590ecce,1,novel,q,0.6588,0
66d035e529e80315f590ecce,1,novel,q,0.6954,0
66d035e529e80315f590ecce,1,novel,p,0.7473,1
66d035e529e80315f590ecce,1,familiar,q,0.6487,1
66d035e529e80315f590ecce,1,familiar,q,0.6972,1
66d035e529e80315f590ecce,1,novel,q,0.5734,0
66d035e529e80315f590ecce,1,familiar,q,0.7554,1
66d035e529e80315f590ecce,1,familiar,q,0.5411,1
66d035e529e80315f590ecce,1,novel,p,0.6654,1
66d035e529e80315f590ecce,1,novel,q,0.6332,0
66d035e529e80315f590ecce,1,familiar,q,0.5962,1
66d035e529e80315f590ecce,1,familiar,q,0.603,1
66d035e529e80315f590ecce,1,novel,p,0.8406,1
66d035e529e80315f590ecce,1,familiar,q,0.707,1
66d035e529e80315f590ecce,1,novel,p,0.8244,1
66d035e529e80315f590ecce,1,novel,p,0.8218,1
66d035e529e80315f590ecce,1,novel,q,0.6551,0
66d035e529e80315f590ecce,1,novel,q,0.7742,0
66d035e529e80315f590ecce,1,familiar,q,0.8298,1
66d035e529e80315f590ecce,1,familiar,p,0.7471,0
66d035e529e80315f590ecce,1,familiar,q,0.5885,1
66d035e529e80315f590ecce,1,novel,q,0.7334,0
66d035e529e80315f590ecce,1,familiar,p,0.7356,0
66d035e529e80315f590ecce,1,familiar,q,0.7652,1
66d035e529e80315f590ecce,1,familiar,q,0.8548,1
66d035e529e80315f590ecce,1,novel,p,0.8008,1
66d035e529e80315f590ecce,1,novel,p,1.0014,1
66d035e529e80315f590ecce,1,familiar,q,0.7043,1
66d035e529e80315f590ecce,1,familiar,q,0.7011,1
66d035e529e80315f590ecce,1,familiar,q,0.8189,1
66d035e529e80315f590ecce,1,novel,p,0.8713,1
66d035e529e80315f590ecce,1,familiar,NA,NA,NA
66d035e529e80315f590ecce,1,familiar,q,0.566,1
66d035e529e80315f590ecce,1,novel,p,0.5681,1
66d035e529e80315f590ecce,1,familiar,q,0.5778,1
66d035e529e80315f590ecce,1,familiar,q,0.7438,1
66d035e529e80315f590ecce,1,novel,p,0.7302,1
66d035e529e80315f590ecce,1,familiar,q,0.6072,1
66d035e529e80315f590ecce,1,familiar,q,0.6982,1
66d035e529e80315f590ecce,1,novel,q,0.6294,0
66d035e529e80315f590ecce,1,novel,p,0.6191,1
66d035e529e80315f590ecce,1,familiar,q,0.5875,1
66d035e529e80315f590ecce,1,familiar,q,0.5488,1
66d035e529e80315f590ecce,1,familiar,q,0.6172,1
66d035e529e80315f590ecce,1,novel,q,0.5988,0
66d035e529e80315f590ecce,1,familiar,p,0.7387,0
66d035e529e80315f590ecce,1,familiar,q,0.6061,1
66d035e529e80315f590ecce,1,novel,p,0.8881,1
66d035e529e80315f590ecce,1,novel,p,0.7295,1
66d035e529e80315f590ecce,1,novel,q,0.678,0
66d035e529e80315f590ecce,1,novel,p,0.5465,1
66d035e529e80315f590ecce,1,novel,p,0.7968,1
66d035e529e80315f590ecce,1,novel,p,0.6501,1
66d035e529e80315f590ecce,1,familiar,q,0.5369,1
66d035e529e80315f590ecce,1,novel,p,0.5817,1
66d035e529e80315f590ecce,1,familiar,p,0.7401,0
66d035e529e80315f590ecce,1,novel,p,0.6161,1
66d035e529e80315f590ecce,1,novel,q,0.8411,0
66d035e529e80315f590ecce,2,novel,q,0.6242,0
66d035e529e80315f590ecce,2,novel,q,0.5303,0
66d035e529e80315f590ecce,2,novel,q,0.6291,0
66d035e529e80315f590ecce,2,familiar,q,0.6053,1
66d035e529e80315f590ecce,2,novel,p,0.4765,1
66d035e529e80315f590ecce,2,familiar,q,0.4971,1
66d035e529e80315f590ecce,2,novel,q,0.5771,0
66d035e529e80315f590ecce,2,novel,p,0.6705,1
66d035e529e80315f590ecce,2,novel,p,0.5618,1
66d035e529e80315f590ecce,2,novel,p,0.5907,1
66d035e529e80315f590ecce,2,familiar,q,0.7253,1
66d035e529e80315f590ecce,2,familiar,q,0.5719,1
66d035e529e80315f590ecce,2,familiar,p,0.5595,0
66d035e529e80315f590ecce,2,novel,q,0.7222,0
66d035e529e80315f590ecce,2,familiar,q,0.8601,1
66d035e529e80315f590ecce,2,familiar,p,0.6096,0
66d035e529e80315f590ecce,2,novel,q,0.6178,0
66d035e529e80315f590ecce,2,novel,p,0.675,1
66d035e529e80315f590ecce,2,novel,q,0.7758,0
66d035e529e80315f590ecce,2,novel,p,0.7071,1
66d035e529e80315f590ecce,2,novel,p,0.7239,1
66d035e529e80315f590ecce,2,familiar,q,0.6155,1
66d035e529e80315f590ecce,2,familiar,q,0.6906,1
66d035e529e80315f590ecce,2,novel,q,0.6234,0
66d035e529e80315f590ecce,2,novel,p,0.5982,1
66d035e529e80315f590ecce,2,novel,p,0.7259,1
66d035e529e80315f590ecce,2,familiar,q,0.5788,1
66d035e529e80315f590ecce,2,familiar,q,0.6619,1
66d035e529e80315f590ecce,2,familiar,q,0.5923,1
66d035e529e80315f590ecce,2,familiar,q,0.5297,1
66d035e529e80315f590ecce,2,familiar,p,0.5401,0
66d035e529e80315f590ecce,2,novel,p,0.7607,1
66d035e529e80315f590ecce,2,familiar,q,0.6076,1
66d035e529e80315f590ecce,2,familiar,q,0.7312,1
66d035e529e80315f590ecce,2,novel,p,0.9153,1
66d035e529e80315f590ecce,2,novel,p,0.6052,1
66d035e529e80315f590ecce,2,familiar,q,0.5777,1
66d035e529e80315f590ecce,2,novel,p,0.5967,1
66d035e529e80315f590ecce,2,familiar,q,0.577,1
66d035e529e80315f590ecce,2,novel,q,0.6556,0
66d035e529e80315f590ecce,2,familiar,q,0.6893,1
66d035e529e80315f590ecce,2,familiar,p,0.7738,0
66d035e529e80315f590ecce,2,novel,q,0.7252,0
66d035e529e80315f590ecce,2,familiar,q,0.8093,1
66d035e529e80315f590ecce,2,novel,p,0.6615,1
66d035e529e80315f590ecce,2,novel,q,0.625,0
66d035e529e80315f590ecce,2,familiar,p,0.6005,0
66d035e529e80315f590ecce,2,familiar,p,0.6744,0
66d035e529e80315f590ecce,2,familiar,q,0.8559,1
66d035e529e80315f590ecce,2,familiar,q,0.6253,1
66d035e529e80315f590ecce,2,novel,p,0.6862,1
66d035e529e80315f590ecce,2,novel,p,0.5885,1
66d035e529e80315f590ecce,2,familiar,p,0.7513,0
66d035e529e80315f590ecce,2,familiar,q,0.6669,1
66d035e529e80315f590ecce,2,familiar,q,0.5784,1
66d035e529e80315f590ecce,2,novel,p,0.8033,1
66d035e529e80315f590ecce,2,familiar,q,0.7923,1
66d035e529e80315f590ecce,2,novel,p,0.8053,1
66d035e529e80315f590ecce,2,novel,q,0.8072,0
66d035e529e80315f590ecce,2,familiar,q,0.896,1
66d035e529e80315f590ecce,3,familiar,q,0.8086,1
66d035e529e80315f590ecce,3,novel,p,0.8368,1
66d035e529e80315f590ecce,3,familiar,q,0.5738,1
66d035e529e80315f590ecce,3,novel,p,0.7135,1
66d035e529e80315f590ecce,3,familiar,q,0.5442,1
66d035e529e80315f590ecce,3,familiar,q,0.584,1
66d035e529e80315f590ecce,3,novel,q,0.7407,0
66d035e529e80315f590ecce,3,familiar,q,0.6078,1
66d035e529e80315f590ecce,3,familiar,q,0.7777,1
66d035e529e80315f590ecce,3,familiar,q,0.5747,1
66d035e529e80315f590ecce,3,novel,q,0.6761,0
66d035e529e80315f590ecce,3,familiar,q,0.7141,1
66d035e529e80315f590ecce,3,novel,p,0.5603,1
66d035e529e80315f590ecce,3,familiar,p,0.7238,0
66d035e529e80315f590ecce,3,novel,q,0.6533,0
66d035e529e80315f590ecce,3,novel,p,0.6572,1
66d035e529e80315f590ecce,3,novel,p,0.6582,1
66d035e529e80315f590ecce,3,familiar,q,0.7163,1
66d035e529e80315f590ecce,3,familiar,q,0.5737,1
66d035e529e80315f590ecce,3,novel,p,0.7592,1
66d035e529e80315f590ecce,3,novel,p,0.6256,1
66d035e529e80315f590ecce,3,novel,p,0.7034,1
66d035e529e80315f590ecce,3,novel,q,0.8543,0
66d035e529e80315f590ecce,3,familiar,q,0.7113,1
66d035e529e80315f590ecce,3,familiar,q,0.6009,1
66d035e529e80315f590ecce,3,novel,p,0.578,1
66d035e529e80315f590ecce,3,familiar,p,0.6426,0
66d035e529e80315f590ecce,3,novel,q,0.7816,0
66d035e529e80315f590ecce,3,familiar,q,0.6058,1
66d035e529e80315f590ecce,3,familiar,q,0.7297,1
66d035e529e80315f590ecce,3,familiar,q,0.8181,1
66d035e529e80315f590ecce,3,novel,p,0.7976,1
66d035e529e80315f590ecce,3,familiar,p,0.8051,0
66d035e529e80315f590ecce,3,novel,p,0.7132,1
66d035e529e80315f590ecce,3,familiar,q,0.6221,1
66d035e529e80315f590ecce,3,familiar,q,0.7138,1
66d035e529e80315f590ecce,3,novel,p,0.7008,1
66d035e529e80315f590ecce,3,novel,p,0.7247,1
66d035e529e80315f590ecce,3,novel,p,0.78,1
66d035e529e80315f590ecce,3,familiar,q,0.7895,1
66d035e529e80315f590ecce,3,familiar,q,0.7003,1
66d035e529e80315f590ecce,3,novel,p,0.6304,1
66d035e529e80315f590ecce,3,novel,q,0.5264,0
66d035e529e80315f590ecce,3,familiar,q,0.5735,1
66d035e529e80315f590ecce,3,familiar,NA,NA,NA
66d035e529e80315f590ecce,3,familiar,q,0.6564,1
66d035e529e80315f590ecce,3,novel,p,0.6073,1
66d035e529e80315f590ecce,3,novel,q,0.6376,0
66d035e529e80315f590ecce,3,novel,p,0.5739,1
66d035e529e80315f590ecce,3,novel,q,0.7126,0
66d035e529e80315f590ecce,3,familiar,q,0.6134,1
66d035e529e80315f590ecce,3,novel,q,0.5927,0
66d035e529e80315f590ecce,3,novel,p,0.5803,1
66d035e529e80315f590ecce,3,familiar,q,0.6731,1
66d035e529e80315f590ecce,3,familiar,q,0.6569,1
66d035e529e80315f590ecce,3,familiar,q,0.4951,1
66d035e529e80315f590ecce,3,novel,p,0.4736,1
66d035e529e80315f590ecce,3,familiar,p,0.593,0
66d035e529e80315f590ecce,3,novel,p,0.8065,1
66d035e529e80315f590ecce,3,novel,p,0.656,1
66d31a1b0515fe747830bab9,1,familiar,q,0.6587,1
66d31a1b0515fe747830bab9,1,novel,q,0.8539,0
66d31a1b0515fe747830bab9,1,novel,p,0.6952,1
66d31a1b0515fe747830bab9,1,novel,q,0.9133,0
66d31a1b0515fe747830bab9,1,novel,p,0.6931,1
66d31a1b0515fe747830bab9,1,familiar,q,0.7233,1
66d31a1b0515fe747830bab9,1,familiar,q,0.8289,1
66d31a1b0515fe747830bab9,1,novel,p,0.6899,1
66d31a1b0515fe747830bab9,1,familiar,q,0.8847,1
66d31a1b0515fe747830bab9,1,familiar,p,0.8429,0
66d31a1b0515fe747830bab9,1,familiar,q,0.9615,1
66d31a1b0515fe747830bab9,1,familiar,p,0.9261,0
66d31a1b0515fe747830bab9,1,novel,q,0.9509,0
66d31a1b0515fe747830bab9,1,familiar,q,0.9742,1
66d31a1b0515fe747830bab9,1,novel,p,0.8279,1
66d31a1b0515fe747830bab9,1,familiar,NA,NA,NA
66d31a1b0515fe747830bab9,1,novel,p,0.9467,1
66d31a1b0515fe747830bab9,1,familiar,q,1.0095,1
66d31a1b0515fe747830bab9,1,novel,q,0.8263,0
66d31a1b0515fe747830bab9,1,familiar,q,0.6706,1
66d31a1b0515fe747830bab9,1,familiar,p,0.5746,0
66d31a1b0515fe747830bab9,1,novel,p,0.8378,1
66d31a1b0515fe747830bab9,1,familiar,q,0.6857,1
66d31a1b0515fe747830bab9,1,familiar,q,0.7135,1
66d31a1b0515fe747830bab9,1,novel,q,0.9385,0
66d31a1b0515fe747830bab9,1,novel,p,0.56,1
66d31a1b0515fe747830bab9,1,novel,p,0.6774,1
66d31a1b0515fe747830bab9,1,familiar,q,0.8428,1
66d31a1b0515fe747830bab9,1,familiar,q,0.7094,1
66d31a1b0515fe747830bab9,1,familiar,q,0.7242,1
66d31a1b0515fe747830bab9,1,novel,p,0.9145,1
66d31a1b0515fe747830bab9,1,novel,p,0.7628,1
66d31a1b0515fe747830bab9,1,novel,q,0.8123,0
66d31a1b0515fe747830bab9,1,novel,q,0.8261,0
66d31a1b0515fe747830bab9,1,familiar,p,0.7096,0
66d31a1b0515fe747830bab9,1,novel,p,0.7757,1
66d31a1b0515fe747830bab9,1,novel,q,0.9774,0
66d31a1b0515fe747830bab9,1,novel,q,0.7234,0
66d31a1b0515fe747830bab9,1,novel,p,0.6658,1
66d31a1b0515fe747830bab9,1,novel,q,0.7294,0
66d31a1b0515fe747830bab9,1,novel,p,0.7211,1
66d31a1b0515fe747830bab9,1,familiar,q,0.8732,1
66d31a1b0515fe747830bab9,1,novel,p,0.8836,1
66d31a1b0515fe747830bab9,1,familiar,q,0.7824,1
66d31a1b0515fe747830bab9,1,novel,p,0.8935,1
66d31a1b0515fe747830bab9,1,familiar,p,0.7599,0
66d31a1b0515fe747830bab9,1,familiar,q,0.9338,1
66d31a1b0515fe747830bab9,1,familiar,p,0.745,0
66d31a1b0515fe747830bab9,1,familiar,q,0.799,1
66d31a1b0515fe747830bab9,1,novel,NA,NA,NA
66d31a1b0515fe747830bab9,1,familiar,p,0.8833,0
66d31a1b0515fe747830bab9,1,familiar,q,0.6926,1
66d31a1b0515fe747830bab9,1,familiar,p,0.7472,0
66d31a1b0515fe747830bab9,1,novel,NA,NA,NA
66d31a1b0515fe747830bab9,1,novel,q,0.8181,0
66d31a1b0515fe747830bab9,1,familiar,p,0.5241,0
66d31a1b0515fe747830bab9,1,novel,q,0.6638,0
66d31a1b0515fe747830bab9,1,familiar,q,0.6589,1
66d31a1b0515fe747830bab9,1,familiar,p,0.5607,0
66d31a1b0515fe747830bab9,1,novel,q,0.7121,0
66d31a1b0515fe747830bab9,2,novel,q,0.7634,0
66d31a1b0515fe747830bab9,2,familiar,q,0.7672,1
66d31a1b0515fe747830bab9,2,novel,p,0.5762,1
66d31a1b0515fe747830bab9,2,novel,q,0.7324,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6711,1
66d31a1b0515fe747830bab9,2,familiar,p,0.7299,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6533,1
66d31a1b0515fe747830bab9,2,novel,p,0.5937,1
66d31a1b0515fe747830bab9,2,familiar,p,0.7287,0
66d31a1b0515fe747830bab9,2,familiar,q,0.542,1
66d31a1b0515fe747830bab9,2,novel,q,0.629,0
66d31a1b0515fe747830bab9,2,novel,q,0.6171,0
66d31a1b0515fe747830bab9,2,novel,p,0.7079,1
66d31a1b0515fe747830bab9,2,novel,q,0.8951,0
66d31a1b0515fe747830bab9,2,novel,q,0.7092,0
66d31a1b0515fe747830bab9,2,novel,q,0.779,0
66d31a1b0515fe747830bab9,2,novel,p,0.5807,1
66d31a1b0515fe747830bab9,2,novel,p,0.662,1
66d31a1b0515fe747830bab9,2,novel,p,0.7048,1
66d31a1b0515fe747830bab9,2,novel,q,0.659,0
66d31a1b0515fe747830bab9,2,familiar,p,0.743,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6648,1
66d31a1b0515fe747830bab9,2,novel,q,0.6424,0
66d31a1b0515fe747830bab9,2,novel,p,0.5047,1
66d31a1b0515fe747830bab9,2,novel,p,0.8076,1
66d31a1b0515fe747830bab9,2,familiar,q,0.6109,1
66d31a1b0515fe747830bab9,2,novel,q,0.7625,0
66d31a1b0515fe747830bab9,2,familiar,p,0.6075,0
66d31a1b0515fe747830bab9,2,familiar,q,0.7063,1
66d31a1b0515fe747830bab9,2,familiar,q,0.6526,1
66d31a1b0515fe747830bab9,2,familiar,q,0.8946,1
66d31a1b0515fe747830bab9,2,novel,p,0.8016,1
66d31a1b0515fe747830bab9,2,novel,q,0.6664,0
66d31a1b0515fe747830bab9,2,familiar,p,0.7617,0
66d31a1b0515fe747830bab9,2,novel,p,0.6934,1
66d31a1b0515fe747830bab9,2,familiar,q,0.7066,1
66d31a1b0515fe747830bab9,2,novel,p,0.7639,1
66d31a1b0515fe747830bab9,2,novel,q,0.7257,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6499,1
66d31a1b0515fe747830bab9,2,novel,p,0.7286,1
66d31a1b0515fe747830bab9,2,familiar,q,0.6982,1
66d31a1b0515fe747830bab9,2,familiar,q,0.9286,1
66d31a1b0515fe747830bab9,2,novel,p,0.5752,1
66d31a1b0515fe747830bab9,2,familiar,p,0.8952,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6917,1
66d31a1b0515fe747830bab9,2,novel,q,1.0099,0
66d31a1b0515fe747830bab9,2,novel,p,0.7451,1
66d31a1b0515fe747830bab9,2,familiar,q,0.649,1
66d31a1b0515fe747830bab9,2,familiar,q,0.8263,1
66d31a1b0515fe747830bab9,2,familiar,q,0.9383,1
66d31a1b0515fe747830bab9,2,familiar,p,0.6448,0
66d31a1b0515fe747830bab9,2,familiar,q,0.9245,1
66d31a1b0515fe747830bab9,2,novel,p,0.6542,1
66d31a1b0515fe747830bab9,2,familiar,q,0.9416,1
66d31a1b0515fe747830bab9,2,familiar,q,0.7552,1
66d31a1b0515fe747830bab9,2,novel,p,0.5626,1
66d31a1b0515fe747830bab9,2,novel,p,0.688,1
66d31a1b0515fe747830bab9,2,familiar,q,0.8234,1
66d31a1b0515fe747830bab9,2,familiar,p,0.5923,0
66d31a1b0515fe747830bab9,2,familiar,q,0.6867,1
66d31a1b0515fe747830bab9,3,familiar,q,1.0302,1
66d31a1b0515fe747830bab9,3,familiar,q,0.8708,1
66d31a1b0515fe747830bab9,3,novel,p,0.7403,1
66d31a1b0515fe747830bab9,3,novel,q,0.9234,0
66d31a1b0515fe747830bab9,3,novel,q,0.8293,0
66d31a1b0515fe747830bab9,3,novel,NA,NA,NA
66d31a1b0515fe747830bab9,3,novel,q,0.825,0
66d31a1b0515fe747830bab9,3,novel,p,0.7885,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6748,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6444,1
66d31a1b0515fe747830bab9,3,familiar,q,0.7193,1
66d31a1b0515fe747830bab9,3,novel,p,0.6599,1
66d31a1b0515fe747830bab9,3,familiar,q,0.5523,1
66d31a1b0515fe747830bab9,3,familiar,q,0.8139,1
66d31a1b0515fe747830bab9,3,novel,p,0.5495,1
66d31a1b0515fe747830bab9,3,familiar,q,0.8376,1
66d31a1b0515fe747830bab9,3,novel,q,0.7432,0
66d31a1b0515fe747830bab9,3,novel,p,0.6311,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6447,1
66d31a1b0515fe747830bab9,3,novel,p,0.6127,1
66d31a1b0515fe747830bab9,3,novel,p,0.6907,1
66d31a1b0515fe747830bab9,3,novel,p,0.828,1
66d31a1b0515fe747830bab9,3,novel,q,0.6081,0
66d31a1b0515fe747830bab9,3,familiar,q,0.7832,1
66d31a1b0515fe747830bab9,3,familiar,p,0.6425,0
66d31a1b0515fe747830bab9,3,novel,q,0.6746,0
66d31a1b0515fe747830bab9,3,familiar,q,0.7013,1
66d31a1b0515fe747830bab9,3,novel,p,0.7452,1
66d31a1b0515fe747830bab9,3,familiar,q,0.7708,1
66d31a1b0515fe747830bab9,3,familiar,p,0.6957,0
66d31a1b0515fe747830bab9,3,novel,p,0.8713,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6393,1
66d31a1b0515fe747830bab9,3,familiar,p,0.7473,0
66d31a1b0515fe747830bab9,3,familiar,q,0.7039,1
66d31a1b0515fe747830bab9,3,novel,q,0.6933,0
66d31a1b0515fe747830bab9,3,novel,q,0.6825,0
66d31a1b0515fe747830bab9,3,novel,p,0.8442,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6998,1
66d31a1b0515fe747830bab9,3,familiar,q,0.6265,1
66d31a1b0515fe747830bab9,3,familiar,q,0.7375,1
66d31a1b0515fe747830bab9,3,novel,p,0.6763,1
66d31a1b0515fe747830bab9,3,novel,p,0.6711,1
66d31a1b0515fe747830bab9,3,familiar,p,0.8123,0
66d31a1b0515fe747830bab9,3,novel,q,0.7661,0
66d31a1b0515fe747830bab9,3,familiar,q,1.0052,1
66d31a1b0515fe747830bab9,3,familiar,NA,NA,NA
66d31a1b0515fe747830bab9,3,familiar,q,0.8188,1
66d31a1b0515fe747830bab9,3,novel,q,0.7756,0
66d31a1b0515fe747830bab9,3,familiar,q,0.8358,1
66d31a1b0515fe747830bab9,3,familiar,p,0.7797,0
66d31a1b0515fe747830bab9,3,familiar,p,0.9368,0
66d31a1b0515fe747830bab9,3,novel,NA,NA,NA
66d31a1b0515fe747830bab9,3,familiar,q,0.7714,1
66d31a1b0515fe747830bab9,3,novel,q,0.9449,0
66d31a1b0515fe747830bab9,3,novel,p,0.7004,1
66d31a1b0515fe747830bab9,3,novel,p,0.8479,1
66d31a1b0515fe747830bab9,3,novel,q,0.6016,0
66d31a1b0515fe747830bab9,3,familiar,q,0.7441,1
66d31a1b0515fe747830bab9,3,novel,p,0.7402,1
66d31a1b0515fe747830bab9,3,familiar,q,0.674,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.8187,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7653,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7788,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.9996,1
66db5eed3a156e88aaf4ad43,1,familiar,q,1.0179,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7776,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6272,1
66db5eed3a156e88aaf4ad43,1,familiar,p,0.8078,0
66db5eed3a156e88aaf4ad43,1,familiar,q,0.8484,1
66db5eed3a156e88aaf4ad43,1,novel,q,0.7851,0
66db5eed3a156e88aaf4ad43,1,novel,p,0.863,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.828,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8922,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6846,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.6732,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.5693,1
66db5eed3a156e88aaf4ad43,1,novel,p,1.0357,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8558,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6861,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.8352,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6556,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.7186,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8232,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.5398,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.9006,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.7713,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7947,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6916,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7861,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8529,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6193,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.7506,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7166,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7736,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.9439,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7964,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.626,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8841,1
66db5eed3a156e88aaf4ad43,1,familiar,p,0.8111,0
66db5eed3a156e88aaf4ad43,1,novel,p,0.8698,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.8357,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.6677,1
66db5eed3a156e88aaf4ad43,1,familiar,NA,NA,NA
66db5eed3a156e88aaf4ad43,1,familiar,q,0.7591,1
66db5eed3a156e88aaf4ad43,1,familiar,q,0.7197,1
66db5eed3a156e88aaf4ad43,1,novel,p,0.7671,1
